crew_id,gender,crew_name
102430,non-binary,Joseph Conti
1032536,non-binary,Robert Stromberg
70554,non-binary,Alan Pasqua
9160,non-binary,Michael Higham
11002,male,John Myhre
37631,male,Michael Hirst
10878,male,Andrew MacRitchie
71577,non-binary,Matthew Gray
122274,non-binary,Peter Chiang
1106167,non-binary,Terry Forrestal
1332186,non-binary,Ivana Primorac
1393119,non-binary,Mark Taylor
1416447,non-binary,Christine Whitney
1425481,non-binary,Mike Dowson
1429626,non-binary,Miranda Davidson
1429627,non-binary,Karen Ferguson
1429628,non-binary,Anita Burger
1429629,non-binary,Christine Greenwood
1429631,non-binary,Nicola Barnes
1429632,non-binary,Poppy Luard
1429633,non-binary,Fred Evans
1429634,non-binary,Roy Rodgers
1429635,non-binary,Philip Sindall
1429636,non-binary,Sean Savage
1429638,non-binary,Jimmy Wilson
1429639,non-binary,Alan Stewart
1429641,non-binary,Kate Buckland
1429642,non-binary,Dave Machin
1429643,non-binary,Pat Rambaut
1429646,non-binary,Sue Quinn
52161,male,Randall Poster
206531,non-binary,Christopher Hobbs
1535092,non-binary,June McDonald
33280,male,Trey Callaway
34854,non-binary,Jose Ludlow
16497,non-binary,Lisa Jaime
1017789,male,George Richmond
1534218,male,Donald E. Thorin Jr.
1534220,male,Jeffrey Willerth
1792874,non-binary,Lisa Penaranda
1400468,non-binary,Adriana Aimo
61055,male,Enrique Echeverría
1792876,non-binary,Alejandro Levi
1405196,non-binary,Jonathan 'Chunky' Richmond
1792877,non-binary,Joseph Dianda
1792880,non-binary,Carl Bailey
1717519,non-binary,Tammy Ashmore
1335062,non-binary,Juan Manuel de la Fuente
1560071,non-binary,Jose Manuel Ballesteros
1792881,non-binary,Morris Bension
1792882,non-binary,Steven Hintz
1792883,non-binary,Lucille M. Michael
1792884,non-binary,LaFaye Baker
1413129,non-binary,Dan Marrow
1750216,non-binary,Randy Burke
1181220,non-binary,James Ryan
60947,non-binary,Sandy S. Solowitz
1792888,non-binary,Scott Patten
1648024,male,Thomas M. Dangcil
1560113,non-binary,Fernando Moreno
1792891,non-binary,Doug Ednie
1420328,non-binary,Curtis Collins
1568657,male,Terry Dunn
1792893,non-binary,Jamie Lynn Arsenault
1447601,non-binary,Andrew Bock
1735493,non-binary,Hanson Hsu
1548928,non-binary,Eli Jarra
1433723,non-binary,Kim Lavery
66566,male,Tom Nursall
33314,male,Michael Allin
769,male,Martin Brest
4182,male,David J. Wally
4191,non-binary,Robert DeVine
15226,male,Scott Hecker
21079,non-binary,John Benson
35977,non-binary,Gabriel Wrye
113086,non-binary,John Murray
57344,male,Greg Parsons
95835,non-binary,Eric A. Norris
148221,non-binary,James P. Lay
1073838,non-binary,Tricia Heine
1329114,non-binary,Susan J. Wright
1345596,non-binary,Ralph Osborn
1360101,non-binary,Sarah Monat
1406572,non-binary,Jerry DeCarlo
1407016,non-binary,Allen Hartz
1407029,non-binary,Jay Fortune
1414989,non-binary,Randy Houston Mercer
1468624,male,Joe Rossi
1470183,non-binary,Lynn Campbell
1527448,non-binary,Barbara Hause
1549201,non-binary,Gary Lewis
1733212,non-binary,Richard Guinness Jr.
1776947,non-binary,Chris Fousek
1776955,non-binary,Joni M. Huth
1776957,non-binary,Dain I. Kalas
1776963,non-binary,James Malone
1776973,non-binary,Matt Sawelson
1776983,non-binary,Kenneth L. Johnson
1776984,non-binary,Linda Keim
1776988,non-binary,Mark Narramore
1776989,non-binary,Samuel F. Kaufman
43622,non-binary,Brian Friel
43623,non-binary,Bill Whelan
55189,male,Bruce McDonald
1362798,non-binary,Kevin Fair
58728,male,Andrei Konchalovsky
6939,male,Edward Bunker
128405,non-binary,Đorđe Milićević
1026321,male,Paul Zindel
33009,male,Yoram Globus
33008,male,Menahem Golan
1193402,non-binary,Robert A. Goldston
114270,non-binary,Henry T. Weinstein
1193403,non-binary,Robert Whitmore
1077287,non-binary,Eugene Corr
1546872,non-binary,Linda Remy
956983,female,Deborah Lucchesi
31463,male,David Garfield
50716,non-binary,Cari Coughlin
1460423,male,John Currin
1546877,non-binary,Hugo Cortina
1546878,non-binary,Stephen E. Bridge
43422,male,James R. Bagdonas
1546882,non-binary,Michael Evje
1546883,non-binary,Tom Beckert
1511709,non-binary,Kaye Pownall
1307067,non-binary,Robert L. Zilliox
31439,non-binary,Bryan Forbes
66760,male,Timothy Gee
1434767,non-binary,Benjamin Rosenberg
18174,non-binary,George DeTitta Sr.
75251,male,Harry V. Lojewski
226513,non-binary,Abbe Wool
1299116,non-binary,Dan Wool
1214034,non-binary,James D. Parriott
5970,male,Pier Paolo Pasolini
32381,male,Aldo Tonti
5399,male,Otello Martelli
1586349,non-binary,Dante Trani
1538486,non-binary,Eligio Trani
120184,non-binary,Luigi De Laurentiis
27853,non-binary,Emimmo Salvi
545542,non-binary,Dominique Delouche
1462153,non-binary,Moraldo Rossi
1538531,non-binary,Oscar Di Santo
1667307,non-binary,Rocco Roy Mangano
1391607,non-binary,Goffredo Bellisario
1176688,non-binary,Franco Ferrara
43703,non-binary,Manolo Bolognini
1177506,non-binary,Paolo Nuzzi
70189,female,Marcia Nasatir
72860,non-binary,John Fogerty
15348,non-binary,Daniel Mindel
21002,male,David Marconi
1380472,non-binary,Jennifer A. Davis
86439,male,Norton Virgien
110873,male,Igor Kovalyov
1447495,non-binary,Sharon Ross
1448999,non-binary,Beth S. Morris
1451682,non-binary,Michael Leung
7878,non-binary,Darla K. Anderson
57673,male,Kevin Reher
1140576,non-binary,Michael Parks
1371609,male,Stephen King
8559,non-binary,Kátia Lund
8564,non-binary,Elisa Tolomelli
8571,non-binary,Donald Ranvaud
8574,male,Walter Salles
8576,male,Antonio Pinto
10030,male,Marcos Bernstein
10031,non-binary,João Emanuel Carneiro
10032,male,Arthur Cohn
10033,non-binary,Thomas Garvin
10034,non-binary,Jack Gajos
10035,non-binary,Paulo Carlos De Brito
10036,non-binary,Afonso Coaracy
10037,non-binary,Lillian Birnbaum
10038,male,Walter Carvalho
10039,non-binary,Jaques Morelenbaum
10040,male,Felipe Lacerda
10041,non-binary,Isabelle Rathery
10042,non-binary,Sérgio Machado
10043,non-binary,Cassio Amarante
10044,non-binary,Carla Caffé
10045,non-binary,Cristina Camargo
10046,non-binary,Antoine Garabedian
10048,non-binary,Mônica Costa
10049,non-binary,Marcelo Larrea
10050,non-binary,Jean-Claude Brisson
10053,non-binary,Mark A. Van Der Willigen
112188,non-binary,Sergio Farjalla Jr.
228772,non-binary,Martine De Clermont-Tonnerre
1405777,non-binary,Marcelo Brasil
1429602,non-binary,Ulisses Malta Jr.
1466123,non-binary,Vinicius Coimbra
1478209,non-binary,Paula Chevallet
1532338,non-binary,Mauricio Couto Bevilaqua
1629881,non-binary,Luciano Camargo
1635402,non-binary,Zezé di Camargo
21013,non-binary,Predrag Antonijević
21014,male,Robert Orr
24257,male,Alan Strachan
64045,non-binary,Kirk Jones
64046,non-binary,Alexandre Heylen
64048,non-binary,Glynis Murray
1559,female,Birgitte Hald
1560,non-binary,Morten Kaufmann
1570,male,Anthony Dod Mantle
4475,non-binary,Valdís Óskarsdóttir
4453,male,Thomas Vinterberg
4454,non-binary,Mogens Rukov
4474,non-binary,Lars Bo Jensen
4476,non-binary,Marie Louise Hedegaard
4477,non-binary,Lene Seested
4478,non-binary,Eigil Jacobsen
4479,non-binary,Morten Holm
90770,non-binary,George Weiss
18600,non-binary,Kazuji Taira
18602,male,Eiji Tsuburaya
18606,non-binary,Takeo Murata
18604,male,Tomoyuki Tanaka
425396,male,Akira Ifukube
1178751,non-binary,Koji Hashimoto
1178757,non-binary,Norio Hayashi
1178758,non-binary,Kiyomi Kanazawa
1501054,non-binary,Lisa Tomei
1482069,non-binary,Fumio Tanaka
129958,non-binary,Shuichi Nagahara
151173,non-binary,Reijiro Koroku
1197591,non-binary,Kazutami Hara
563673,non-binary,Yoshitami Kuroiwa
82905,non-binary,Tadao Tanaka
111383,male,Danny Goldman
1501055,non-binary,Akira Sakuragi
82910,non-binary,Akio Tashiro
82911,non-binary,Kenji Kawasaki
1019856,non-binary,Teruyoshi Nakano
18614,non-binary,Hajime Koizumi
18611,male,Shinichi Sekizawa
1429269,non-binary,Reiko Kaneko
1429259,non-binary,Teruaki Abe
30467,non-binary,Takeo Kita
3239,male,Ernest B. Schoedsack
3240,male,James Ashmore Creelman
3241,non-binary,Ruth Rose
3250,non-binary,Edward Linden
3251,non-binary,J.O. Taylor
3253,non-binary,Kenneth Peach
3254,non-binary,Ted Cheesman
3259,non-binary,George Marquenie
3484,non-binary,Willis H. O'Brien
3487,non-binary,Walter Daniels
3488,non-binary,Alfred Herman
878,non-binary,Jack Solomon
6778,male,John Guillermin
14652,male,John Franco Jr.
10931,male,Lorenzo Semple Jr.
41140,female,Joyce Selznick
58212,male,Christian Ferry
66742,male,Federico De Laurentiis
224970,non-binary,Terry Carr
1015852,non-binary,Phil Tucker
1178592,non-binary,Robert Gundlach
1213763,non-binary,Doris Grau
1364856,non-binary,David A. Constable
1634796,male,Archie J. Bacon
1785348,non-binary,George Goodman
1788909,female,Lori Imbler
3485,non-binary,Edgar Wallace
31931,non-binary,Malcolm Cooke
41017,male,Steven Pressfield
998152,non-binary,Lucio Trentini
1195689,non-binary,Frank Battiston
1332574,non-binary,Fred Carter
1394777,non-binary,Charles Torbett
1419906,male,Jeff Goodwin
1564965,non-binary,Andrew Holder
1569315,non-binary,Rena Sternfeld-Allon
1710593,male,Tom Carling
1836074,non-binary,W.C. 'Chunky' Huse
1896601,non-binary,David Edwards
1896602,non-binary,Todd B. Lawson
1896603,non-binary,Eric Regan
1896604,non-binary,James J. Isaacs
1896605,non-binary,Mike Tucker
1896606,non-binary,Alec King
1896607,non-binary,David W. Strong
1896609,non-binary,Dan Chichester
1896611,non-binary,Kerry Kohler
30457,male,Leora Barish
53861,female,Susan Seidelman
69730,male,Rospo Pallenberg
69755,non-binary,Brian Gascoigne
69756,non-binary,Junior Homrich
69733,male,Edgar F. Gross
10933,non-binary,Michael Dryhurst
1084094,male,Flávio R. Tambellini
20107,non-binary,Simon Holland
84162,male,Clovis Bueno
1823498,female,Christel Kruse Boorman
1127895,non-binary,Roberto Bakker
1823499,non-binary,Andrew Montgomery
1823505,female,Gita V. Engelhart
58867,non-binary,Gregory McDonald
61243,non-binary,Leon Capetanos
10515,male,George MacDonald Fraser
58211,non-binary,Clive Exton
58213,male,A. Michael Lieberman
9100,male,Edwin Blum
10179,male,John Glen
9858,male,Richard Maibaum
9861,male,Albert R. Broccoli
10612,male,Peter Davies
71030,non-binary,Colin Wilson
71031,male,Michael Armstrong
71032,male,Olaf Pooley
1310649,non-binary,Ann Stanborough
1109912,non-binary,Carin Hooper
1120159,non-binary,Michael J. Kagan
1481658,non-binary,Penelope Hynam
29651,non-binary,Trevor Williams
183220,male,Christopher Ryan
1193692,non-binary,Ken Brooke
1036418,non-binary,James Margellos
1555251,non-binary,Shin Sugino
1555252,non-binary,Peter Luxford
1555253,female,Suzanne Lore
1204031,non-binary,Howard Heard
1555255,non-binary,Anthony Ippolito
1555256,non-binary,John M. Colwell
1555258,non-binary,Stanley Paul
1555259,non-binary,John L. Mack
74778,non-binary,Don MacDougall
1550344,non-binary,David Lee
41720,male,Jerry Paris
65688,non-binary,Jim Drake
14995,male,Alan Myerson
70613,non-binary,Stephen Curwick
56130,male,James Pergola
58730,non-binary,Hubert C. de la Bouillerie
41151,non-binary,Charles Rosher Jr.
14987,male,Peter Bonerz
58063,female,Judy Morris
58064,male,Mark Lamprell
58067,female,Margaret Sixel
59781,male,Martin Wood
15002,male,Dean Parisot
66633,male,Vince Gilligan
71974,non-binary,Romi Lassally
1550229,non-binary,Barbara Brinkley
60664,non-binary,Toni Cobb Brock
52016,non-binary,Alix Friedberg
1550230,non-binary,Beverley Woods
1550231,non-binary,Jonn Cherico
227360,non-binary,Kimberly Greene
109004,male,Neil Abramson
272836,male,Jon Bernstein
36602,male,Peter Berg
62139,female,Cindy Cowan
62141,non-binary,Joanna Johnson
62143,non-binary,Michael A. Helfant
62144,female,Kathy Lucas
72197,male,Ferzan Ozpetek
55301,male,Jim Cartwright
590074,female,Elizabeth Karlsen
1361753,non-binary,Don Taylor
1591314,non-binary,Jo Graysmark
66552,male,John Bush
1342606,non-binary,Angela Wharton
1591315,non-binary,Wendy Broom
1422818,non-binary,Andrew Glen
64709,male,Scott B. Smith
1455293,non-binary,Monty Rowan
1428127,non-binary,Lynne K. Eagan
1417005,non-binary,Janice F. Sperling
891426,non-binary,Sean Valla
1455294,female,Hope Slepak
1462854,non-binary,Thomas O'Connor
1533530,non-binary,Elan Yaari
1172414,female,Melissa Moseley
21039,male,Alar Kivilo
1535822,non-binary,Greg Bubb
548437,non-binary,Kimaree Long
1405232,non-binary,Laura Harris Atkinson
1342658,non-binary,Frederick H. Stahly
1550832,non-binary,Ed Novick
58868,male,Troy Miller
58869,male,Irving Azoff
46088,male,Mark Canton
2387,male,Patrick Stewart
2514,male,Michael Piller
44113,male,Steve Hickner
12062,male,Jeffrey Katzenberg
1447355,male,Mick Cassidy
61297,non-binary,Ken Tsumura
1447594,non-binary,Manny DeGuzman
1447381,non-binary,Simon Otto
1451683,non-binary,John MacFarlane
1460497,non-binary,Noe Garcia
1812677,non-binary,Adrienne Lusby
118713,male,Fabrice Joubert
5664,male,Barry Mendel
20064,female,Julie Goldstein
20066,male,David Gamble
1050181,non-binary,Bill C. Davis
30038,male,Glenn A. Jordan
8505,male,Robert L. Simpson
14647,male,Cyril J. Mockridge
26024,male,William Perlberg
65481,male,Valentine Davies
792562,male,Arthur von Kirbach
1378348,non-binary,Ernest Lansing
20009,non-binary,Ilya Salkind
55279,non-binary,Leslie Newman
1458398,non-binary,Robert Simmonds
1479828,female,Anne Henderson
1535412,non-binary,Pamela Carlton
79726,male,John D. Hancock
47947,male,Mikhail Suslov
53006,male,Dennis Shryack
56191,male,Michael Butler
56192,male,Fritz Manes
16568,non-binary,Gib Jaffe
16569,male,Frank E. Jimenez
16570,female,Rhonda Young
16571,non-binary,Sig Tingloff
16572,non-binary,Kay Cole
16575,non-binary,Diamond Farnsworth
16576,non-binary,Simone Boisseree
16577,non-binary,Phil Chong
16545,male,David Morrell
16546,male,Michael Kozoll
16550,non-binary,Salli Bailey
16553,non-binary,Will Harper
61142,non-binary,Burton Elias
1548281,non-binary,Jimmy Turrell
1237456,non-binary,David Willson
1550379,non-binary,Gary J. Williams
1550380,non-binary,Theo Eglseder
1550384,non-binary,Gary Brolly
1550387,non-binary,Bob Bowe
1440875,non-binary,Robert Nichols II
1431104,non-binary,Scott Irvine
1410585,male,John W. Scott
1086160,female,Lisa Freiberger
1550397,non-binary,Charlie Davidson
1550398,non-binary,Bridget Murphy
1314441,non-binary,Keith Henderson
1195353,non-binary,Tom Neuwirth
1512254,non-binary,Pattie Robertson
1550382,non-binary,Tim Hogan
16565,non-binary,Craig Huston
1733195,non-binary,Otta Hanus
1121654,male,Jacques Hubert
1733196,non-binary,Leonard Wolf Jr.
16590,male,Sheldon Lettich
16594,male,Andrew London
12687,male,Alan Cassie
16596,male,Richard La Motte
16597,male,Giannetto De Rossi
16599,non-binary,Michael Dittrick
16600,non-binary,Rodger Pardee
57307,non-binary,Treva Silverman
57308,non-binary,Jack Brodsky
57310,female,Diane Thomas
1127493,non-binary,Beverly McDermott
1398852,non-binary,Jim Duffy
1399146,non-binary,Carline Davis-Dyer
1458878,non-binary,Brian Penikas
1534030,non-binary,Eddie Marks
1640687,non-binary,Ken M. Suzuki
1640688,non-binary,Charlie Mullen
1640691,non-binary,Godfrey Marks
43979,non-binary,David Saperstein
33893,male,Stephen McPherson
68856,non-binary,Elizabeth Bradley
16535,non-binary,Ed Baer
16536,non-binary,Sandy Berke Jordan
16537,non-binary,Philip Goldblat
16613,male,Ron Foreman
16617,male,Ron Stein
16637,non-binary,Vince DiCola
16638,non-binary,JoAnn May-Pavey
16640,non-binary,James D. Young
16642,non-binary,Ron Lambert
16643,non-binary,Gene LeBell
16653,non-binary,Sugar Blymyer
16655,non-binary,Stu Bernstein
16656,non-binary,Alan Bromberg
16657,male,Ken Johnson
16658,non-binary,Joe Digaetano
16659,male,Bobby Bass
1551619,non-binary,Richard Haines
31903,male,Henry Winkler
69801,male,Alan Metter
3198,male,Rodney Dangerfield
152392,male,Greg Fields
165884,male,Dennis Snee
1120414,non-binary,William Porter
95653,male,Steven Kampmann
1348654,non-binary,Michael Endler
1348655,non-binary,Estelle Endler
75690,non-binary,Joel Tuber
18755,male,Tony Walton
1217185,non-binary,Rick Podell
1250689,non-binary,Michael Preminger
1424528,female,Shelley Andreas
1424532,non-binary,Anna Boorstin
1392081,non-binary,Randy Kelley
1424533,male,Douglas J. Schulman
1424534,non-binary,Steve Shearsby
1424535,non-binary,Morgan Cavett
1424536,non-binary,Bruce Bisenz
1424537,non-binary,Grant Burdette
1424538,non-binary,Curtiss Smith
1424539,non-binary,Pernell Youngblood Tyus
1424541,non-binary,Shirley Kirkes
1403019,non-binary,Don Safran
1424542,non-binary,Dorine Collins
1424543,non-binary,Marty Kurzfeld
1424545,non-binary,Barbara Marshall
21961,male,George W. Perkins
47855,male,Curtis Clark
68530,male,Scott M. Rosenfelt
138634,non-binary,Chester Kaczenski
551917,male,Thomas Coleman
23913,non-binary,Walt Mulconery
960923,non-binary,Pennie DuPont
1534429,non-binary,Aida Swinson
1193327,non-binary,Alvin Greenman
1531472,male,Frank Toro
45861,male,Tom Jacobson
57677,non-binary,Miklós László
60135,female,Ellen Christiansen
62061,male,Ray Kluga
223989,male,Donald J. Lee Jr.
1406904,male,John Scott Cook
1468026,non-binary,Beth Kuhn
1464580,non-binary,Richie Buckley
63355,non-binary,Seamus Deasy
25598,male,Paul Greengrass
132225,male,Richard Hawkins
11657,male,Saar Klein
24803,male,George Stevens Jr.
55869,male,Robert Michael Geisler
55870,male,John Roberdeau
55871,non-binary,Sheila Davis Lawrence
62485,non-binary,Suza Maybury
928371,non-binary,Margot Wilson
17598,male,Enrique Chediak
20489,male,Steve Joyner
113140,non-binary,Daniel Leduc
57111,male,Bill Scott
1015060,male,Alan Tuskes
1334793,non-binary,Chris Hanson
1397854,non-binary,Yvonne Wilburn
1420166,non-binary,Cecil D. Evans
1431999,non-binary,Justin Ditter
1438380,non-binary,Melissa Forney
1438381,non-binary,Kelly Nelson
1438386,non-binary,Don Malot
1438389,non-binary,Molly Murray
1438395,non-binary,David Wilt
1438396,non-binary,Dawn M. Baker
1438397,non-binary,Kelley A. Hankins
1438398,non-binary,Larry Schalit
1438414,non-binary,Steffen M. Wild
1438428,non-binary,Jon H. Lewis
1438429,non-binary,Stanley Moore
1438432,non-binary,Peggy Mulloy
59641,male,Ted Hartley
1609931,male,Greg Wolfson
1460621,non-binary,Julie D'Antoni
12237,non-binary,Charles Daboub Jr.
66758,male,Ray Harryhausen
12575,non-binary,Patrick Loungway
15006,male,James Nedza
64810,non-binary,Patch Adams
64811,male,Mike Farrell
64812,male,Marvin Minoff
79790,male,Rafael E. Sánchez
1318982,non-binary,Paul Sanchez
1371100,non-binary,Guy T. Wiedmann
1405385,non-binary,Sheena Duggal
1415500,non-binary,Kim Marks
1533028,non-binary,Gary Dahlquist
1550563,non-binary,Beau Bonneau
1550564,non-binary,Kim Petrosky
1550565,non-binary,Nancy Servin
4038,female,Susan Sarandon
52192,non-binary,Alec Hirschfeld
58234,non-binary,Gigi Levangie Grazer
1381730,non-binary,Pliny Porter
1834089,non-binary,Margaret French-Isaac
54424,female,Maya Angelou
1024643,non-binary,Myron Goble
173686,male,Anthony Drazan
63960,male,Clive Parsons
65248,non-binary,Marco Chimenz
65249,non-binary,Stefano Arnaldi
15246,male,Marc Samuelson
15247,male,Peter Samuelson
16684,non-binary,Stefan Henrix
